X,Y,OBJECTID,SchoolCode,OrganizationId,SchoolName,Label,ESDCode,ESDNum,ESDName,LEACode,LEAName,LowestGrade,HighestGrade,LowGrade_Int,HighGrade_Int,OrgCategoryList,AYPCode,AYPCodeDescription,GradeCategory,PhysicalAddress,MailingAddress,PrincipalName,Email,Phone,Latitude,Longitude,County,CongressionalDistrict,LegislativeDistrict
1002913.137,1014611.246,5453,4519,100499,Sequim Middle School,,18801,114,Olympic Educational Service District 114,5323,Sequim School District,6,8,6,8," Public School, Regular School",P,Public School,Middle School,"301 W. Hendrickson Rd., Sequim, Washington, 98382-0000","301 W. Hendrickson Rd., Sequim, Washington, 98382-0000",Mark  Harris,mharris@sequimschools.org,360.582.3500,48.08633677,-123.1079929,Clallam,6,24
689954.8225,976714.3223,5568,3737,100514,Forks Elementary School,,18801,114,Olympic Educational Service District 114,5402,Quillayute Valley School District,K,4,0,4," Public School, Regular School",P,Public School,Elementary School,"301 South Elderberry Ave, Forks, Washington, 98331-0000","301 South Elderberry Ave, Forks, Washington, 98331-0000",Matthew  Holshouser,matt.holshouser@qvschools.org,360.374.6262 ext. 361,47.9473,-124.378936,Clallam,6,24
689071.9539,977036.8902,5569,2349,100512,Forks High School,,18801,114,Olympic Educational Service District 114,5402,Quillayute Valley School District,9,12,9,12," Public School, Regular School",P,Public School,High School,"261 South Spartan Avenue, Forks, Washington, 98331-0000","261 South Spartan Avenue, Forks, Washington, 98331-0000",Cindy   Feasel,cindy.feasel@qvschools.org,360.374.6262 ext.356,47.948064,-124.382598,Clallam,6,24
926106.7669,1023606.407,5578,2909,100481,Franklin Elementary,,18801,114,Olympic Educational Service District 114,5121,Port Angeles School District,PK,6,-1,6," Public School, Regular School",P,Public School,Elementary School,"2505 S WASHINGTON ST, PORT ANGELES, Washington, 98362-6763","2505 S WASHINGTON ST, PORT ANGELES, Washington, 98362-6763",Jeffrey  Lunt,jlunt@portangelesschools.org,360.457.1343,48.103594,-123.423293,Clallam,6,24
986562.2129,1013402.205,5668,4378,100498,Greywolf Elementary School,,18801,114,Olympic Educational Service District 114,5323,Sequim School District,PK,5,-1,5," Public School, Regular School",P,Public School,Elementary School,"171 Carlsborg Rd., Sequim, Washington, 98382-0000","171 Carlsborg Rd., Sequim, Washington, 98382-0000",Donna  Hudson,dhudson@sequim.k12.wa.us,360.582.3300,48.081525,-123.174665,Clallam,6,24
914137.8754,1032839.752,5675,3079,100482,Hamilton Elementary,,18801,114,Olympic Educational Service District 114,5121,Port Angeles School District,PK,6,-1,6," Public School, Regular School",P,Public School,Elementary School,"1822 W 7TH ST, PORT ANGELES, Washington, 98363-5206","1822 W 7TH ST, PORT ANGELES, Washington, 98363-5206",Gary  Pringle,gpringle@portangelesschools.org,360.452.6818,48.127654,-123.473653,Clallam,6,24
1002529.039,1013753.282,5710,2722,100496,Helen Haller Elementary School,,18801,114,Olympic Educational Service District 114,5323,Sequim School District,PK,5,-1,5," Public School, Regular School",P,Public School,Elementary School,"350 W. Fir Street, Sequim, Washington, 98382-0000","350 W. Fir Street, Sequim, Washington, 98382-0000",Rebecca  Stanton,rstanton@sequim.k12.wa.us,360.582.3200,48.083952,-123.109447,Clallam,6,24
922113.1321,1025235.239,5789,2368,100477,Jefferson Elementary,,18801,114,Olympic Educational Service District 114,5121,Port Angeles School District,PK,6,-1,6," Public School, Regular School",P,Public School,Elementary School,"218 E 12TH ST, PORT ANGELES, Washington, 98362-7814","218 E 12TH ST, PORT ANGELES, Washington, 98362-7814",RHONDA  KROMM,RKROMM@PORTANGELESSCHOOLS.ORG,360.457.4231,48.107648,-123.43987,Clallam,6,24
724669.5142,1086404.97,6130,3422,100506,Clallam Bay High & Elementary,,18801,114,Olympic Educational Service District 114,5401,Cape Flattery School District,K,12,0,12," Public School, Regular School",P,Public School,K-12,"16-933 HWY 112, Clallam Bay, Washington, 98326-0337","P.O. Box 337, Clallam Bay, Washington, 98326-0337",Kristian  Hanson,krishans@cfsd.wednet.edu,360.963.2142,48.252156,-124.258796,Clallam,6,24
847687.5064,1038600.724,6185,3473,100492,Crescent School,,18801,114,Olympic Educational Service District 114,5313,Crescent School District,K,12,0,12," Public School, Regular School",P,Public School,K-12,"50350 Hwy 112, Port Angeles, Washington, 98363-0000","P. O. Box 20, Joyce, Washington, 98343-0020",  ,,,48.136251,-123.7464,Clallam,6,24
898262.8344,1028142.354,6232,4494,100489,Dry Creek Elementary,,18801,114,Olympic Educational Service District 114,5121,Port Angeles School District,PK,6,-1,6," Public School, Regular School",P,Public School,Elementary School,"25 RIFE RD, PORT ANGELES, Washington, 98363-8433","25 RIFE RD, PORT ANGELES, Washington, 98363-8433",JULIE ANN BRYANT,jbryant@portangelesschools.org,360.457.5050,48.113133,-123.537847,Clallam,6,24
921767.5603,1022789.538,6299,2908,100480,Port Angeles High School,,18801,114,Olympic Educational Service District 114,5121,Port Angeles School District,9,12,9,12," Public School, Regular School",P,Public School,High School,"304 E PARK AVE, PORT ANGELES, Washington, 98362-6934","304 E PARK AVE, PORT ANGELES, Washington, 98362-6934",TANNER I ZAHRT,tzahrt@portangelesschools.org,360.452.7602,48.100915,-123.44091,Clallam,6,24
1003872.059,1014197.38,6434,2471,100495,Sequim Senior High,,18801,114,Olympic Educational Service District 114,5323,Sequim School District,9,12,9,12," Public School, Regular School",P,Public School,High School,"601 N. Sequim Ave., Sequim, Washington, 98382-0000","601 N. Sequim Ave., Sequim, Washington, 98382-0000",Shawn  Langston,slangston@sequim.k12.wa.us,360.582.3600,48.08529,-123.104017,Clallam,6,24
915949.3738,1028861.702,6534,3318,100484,Stevens Middle School,,18801,114,Olympic Educational Service District 114,5121,Port Angeles School District,7,8,7,8," Public School, Regular School",P,Public School,Middle School,"1139 W 14TH ST, PORT ANGELES, Washington, 98363-7035","1139 W 14TH ST, PORT ANGELES, Washington, 98363-7035",Kristen  Lunt,klunt@portangelesschools.org,360.452.5590,48.116947,-123.465631,Clallam,6,24
638199.1632,1131407.618,6935,3145,100505,Neah Bay Junior/ Senior High School,,18801,114,Olympic Educational Service District 114,5401,Cape Flattery School District,6,12,6,12," Public School, Regular School",P,Public School,Other,"3560 Deer Street, Neah Bay, Washington, 98357-0086","3560 Deer Street P.O. Box 86, Neah Bay, Washington, 98357-0086",Jennifer  Sikes,jsikes@cfsd.wednet.edu,360.645.2880,48.363481,-124.622752,Clallam,6,24
847769.6958,1038542.557,7123,5030,104147,HomeConnection,,18801,114,Olympic Educational Service District 114,5313,Crescent School District,K,12,0,12," Alternative School, Public School",A,Alternative School w/ > 50% From Within District,K-12,"385 Obrien Rd, Port Angeles, Washington, 98362","PO Box 20, Joyce, Washington, 98343",David  Bingham,daveb@crescent.wednet.edu,360.928.3311,48.136101,-123.746054,Clallam,6,24
1003353.074,1013316.403,7242,1708,100494,Olympic Peninsula Academy,,18801,114,Olympic Educational Service District 114,5323,Sequim School District,K,12,0,12," Alternative School, Public School",A,Alternative School w/ > 50% From Within District,K-12,"400 N. 2nd Ave, Sequim, Washington, 98382-0000","400 N. 2nd Ave, Sequim, Washington, 98382-3356",Vince   Riccobene,vriccobene@sequimschools.org,360.582.3433,48.08283003,-123.1060195,Clallam,6,24
911602.0094,1029805.189,7377,3143,100483,Clallam Co Juvenile Detention,,OSPI,,Office of Superintendent of Public Instruction,18801,Olympic Educational Service District 114,7,12,7,12, Detention Center,J,Juvenile Detention Center,Other,"1912 W 18TH ST, PORT ANGELES, Washington, 98363-5121","1912 W 18TH ST, PORT ANGELES, Washington, 98363-5121",Awilda  Jesionowski,,(360) 565-2625,48.11908155,-123.4835561,Clallam,6,24
625898.4864,965766.73,7457,5430,105980,Quileute Tribal School,,OSPI,,Office of Superintendent of Public Instruction,5903,Quileute Tribal School District,K,12,0,12," Not Affiliated With District, Tribal School",Q,Tribal Compact,K-12,"40 Ocean Drive, La Push, Washington, 98350","PO Box 39, La Push, Washington, 98350",Ryan  Stevens,ryan.stevens@quileutetriblaschool.org,360.374.5657,47.90841626,-124.6375498,Clallam,6,24
918401.6166,1029521.031,7552,5611,106393,SEAVIEW ACADEMY,,18801,114,Olympic Educational Service District 114,5121,Port Angeles School District,K,12,0,12," Alternative School, Public School",A,Alternative School w/ > 50% From Within District,K-12,"905 W 9th St, Port Angeles, Washington, 98363-7275","905 W 9th St, Port Angeles, Washington, 98363-7275",CINDY L CRUMB,ccrumb@portangelesschools.org,360.565.1983,48.11900477,-123.4557032,Clallam,6,24
688875.2961,977518.5585,7554,2609,100513,Forks Middle School,,18801,114,Olympic Educational Service District 114,5402,Quillayute Valley School District,5,8,5,8," Public School, Regular School",P,Public School,Middle School,"121 South Spartan Avenue, Forks, Washington, 98331-0000","121 South Spartan Avenue, Forks, Washington, 98331-0000",Elena  Velasquez,elena.velasquez@qvschools.org,360.374.6262,47.949356,-124.383496,Clallam,6,24
1004224.608,1013698.714,7555,5613,106395,Dungeness Virtual School,,18801,114,Olympic Educational Service District 114,5323,Sequim School District,K,12,0,12," Affiliated With District, Public School",P,Public School,K-12,"503 N. Sequim Ave, Sequim, Washington, 98382","503 N. Sequim Ave, Sequim, Washington, 98382",Vince  Riccobene,vriccobene@sequimschools.org,360.582.3433,48.08395603,-123.1025085,Clallam,6,24
826277.0626,667500.7166,5168,3375,100907,Wishkah Valley Elementary/High School,,34801,113,Capital Region ESD 113,14117,Wishkah Valley School District,K,12,0,12," Public School, Regular School",P,Public School,K-12,"4640 Wishkah Rd., Aberdeen, Washington, 98520-9626","4640 Wishkah Rd., Aberdeen, Washington, 98520-9626",Shannon  Patterson,spatterson@wishkah.org,360.532.3128,47.11744561,-123.7709932,Grays Harbor,6,24
808950.1632,615393.3376,5193,3857,100869,Harbor Junior/Senior High School,,34801,113,Capital Region ESD 113,14005,Aberdeen School District,7,12,7,12," Public School, Regular School",P,Public School,Other,"300 N. Williams St., Aberdeen, Washington, 98520-5510","300 N. Williams St., Aberdeen, Washington, 98520-5510",Lisa  Griebel,lgriebel@asd5.org,360.538.2180,46.972712,-123.831688,Grays Harbor,6,19
913612.5543,622381.4102,5270,1629,100892,East Grays Harbor High School,,34801,113,Capital Region ESD 113,14068,Elma School District,9,12,9,12," Alternative School, Public School",A,Alternative School w/ > 50% From Within District,High School,"705 West Waldrip, Elma, Washington, 98541-0000","1235 Monte-Elma Rd, Elma, Washington, 98541-0000",Julie  Crawford,jcrawford@eagles.edu,360.482.5086,47.003216,-123.41375,Grays Harbor,6,24
800275.5293,616528.357,5304,5191,104970,Hoquiam Homelink School,,34801,113,Capital Region ESD 113,14028,Hoquiam School District,K,12,0,12," Public School, Regular School",P,Public School,K-12,"2500 Simpson Ave, Hoquiam, Washington, 98550","325 W Chenault Ave, Hoquiam, Washington, 98550",Bonnie  Jump,bjump@hoquiam.net,360.538.8216,46.9748117,-123.8665991,Grays Harbor,6,24
800201.0836,793796.2022,5326,2921,100900,Lake Quinault School,,34801,113,Capital Region ESD 113,14097,Lake Quinault School District,K,12,0,12," Public School, Regular School",P,Public School,K-12,"6130 US HIGHWAY 101, Amanda Park, Washington, 98526-0000","P O Box 38, Amanda Park, Washington, 98526-0000",Keith  Samplawski,ksamplawski@lakequinaultschools.org,360.288.2414,47.460369,-123.897475,Grays Harbor,6,24
954608.0494,561581.917,5391,2283,100913,Oakville High School,,34801,113,Capital Region ESD 113,14400,Oakville School District,6,12,6,12," Public School, Regular School",P,Public School,Other,"103 SCHOOL ST, OAKVILLE, Washington, 98568-0090","PO BOX H, OAKVILLE, Washington, 98568-0090",Michael  Auton,mauton@oakvilleschools.org,360.273.5947,46.840642,-123.24107,Grays Harbor,6,19
739993.7359,578890.6534,5393,3024,100910,Ocosta Junior - Senior High,,34801,113,Capital Region ESD 113,14172,Ocosta School District,7,12,7,12," Public School, Regular School",P,Public School,Other,"2580 S Montesano St, Westport, Washington, 98595-9746","2580 S Montesano St, Westport, Washington, 98595-9746",  ,,,46.8644132,-124.1009528,Grays Harbor,6,19
807346.6294,615235.9485,5486,2834,100863,A J West Elementary,,34801,113,Capital Region ESD 113,14005,Aberdeen School District,PK,5,-1,5," Public School, Regular School",P,Public School,Elementary School,"1801 Bay Ave., Aberdeen, Washington, 98520-5510","1801 Bay Ave., Aberdeen, Washington, 98520-5510",Lorie  Brady,lbrady@asd5.org,360.538.2131,46.972095,-123.838079,Grays Harbor,6,19
908564.5047,622939.06,5493,3217,100894,Elma Elementary School,,34801,113,Capital Region ESD 113,14068,Elma School District,PK,5,-1,5," Public School, Regular School",P,Public School,Elementary School,"1235 Monte-Elma Rd, Elma, Washington, 98541-0000","1235 Monte-Elma Rd, Elma, Washington, 98541-0000",Mark  Keating,mkeating@eagles.edu,360.482.2632,47.004231,-123.434052,Grays Harbor,6,24
913563.6397,622348.1819,5494,2137,100893,Elma High School,,34801,113,Capital Region ESD 113,14068,Elma School District,9,12,9,12," Public School, Regular School",P,Public School,High School,"1011 West Main, Elma, Washington, 98541-0000","1235 Elma-Monte Rd, Elma, Washington, 98541-0000",Rich  Rasanen,rrasanen@eagles.edu,360.482.3121,47.00312,-123.413941,Grays Harbor,6,24
914603.9906,622369.3633,5495,4245,100895,Elma Middle School,,34801,113,Capital Region ESD 113,14068,Elma School District,6,8,6,8," Public School, Regular School",P,Public School,Middle School,"805 West Main, Elma, Washington, 98541-0000","1235 Monte-Elma Rd., Elma, Washington, 98541-0000",Sunshine  Perry,sperry@eagles.edu,360.482.2237,47.00328332,-123.4097772,Grays Harbor,6,24
791219.0698,619328.8471,5502,2268,100874,Emerson Elementary,,34801,113,Capital Region ESD 113,14028,Hoquiam School District,PK,1,-1,1," Public School, Regular School",P,Public School,Elementary School,"101 W Emerson, Hoquiam, Washington, 98550-0000","101 W Emerson, Hoquiam, Washington, 98550-0000",Brandon  Winkelman,bwinkelman@hoquiam.net,360.538.8240,46.981418,-123.903329,Grays Harbor,6,24
808950.1632,615393.3376,5741,3154,100866,Hopkins Elementary,,34801,113,Capital Region ESD 113,14005,Aberdeen School District,PK,PK,-1,-1," Public School, Regular School",P,Public School,PK Only,"1313 Pacific, Aberdeen, Washington, 98520-5510","1313 Pacific, Aberdeen, Washington, 98520-5510",Traci  Sandstrom,tsandstrom@asd5.org,360.538.2190,46.972712,-123.831688,Grays Harbor,6,19
789488.3311,620099.068,5742,3622,100878,Hoquiam High School,,34801,113,Capital Region ESD 113,14028,Hoquiam School District,9,12,9,12," Public School, Regular School",P,Public School,High School,"501 W. Emerson, Hoquiam, Washington, 98550-0000","501 W. Emerson, Hoquiam, Washington, 98550-0000",Brock  Maxfield,bmaxfield@hoquiam.net,360.538.8210,46.983323,-123.91039,Grays Harbor,6,24
790778.3249,619958.2435,5743,2391,100875,Hoquiam Middle School,,34801,113,Capital Region ESD 113,14028,Hoquiam School District,6,8,6,8," Public School, Regular School",P,Public School,Middle School,"200 Spencer, Hoquiam, Washington, 98550-0000","200 Spencer, Hoquiam, Washington, 98550-0000",Derek  Cook,dcook@hoquiam.net,360.538.8220,46.98309,-123.905202,Grays Harbor,6,24
812486.2231,617911.4936,5880,3476,100868,J M Weatherwax High School,,34801,113,Capital Region ESD 113,14005,Aberdeen School District,9,12,9,12," Public School, Regular School",P,Public School,High School,"410 North G Street, Aberdeen, Washington, 98520","410 North G Street, Aberdeen, Washington, 98520",Aaron  Roiko,aroiko@asd5.org,360.538.2043,46.980019,-123.81796,Grays Harbor,6,19
871655.0155,617092.5553,5949,3661,100890,Beacon Avenue Elementary School,,34801,113,Capital Region ESD 113,14066,Montesano School District,PK,2,-1,2," Public School, Regular School",P,Public School,Elementary School,"1717 East Beacon Avenue, Montesano, Washington, 98563-9755","1717 East Beacon Avenue, Montesano, Washington, 98563-9755",Barb  Page,bpage@monteschools.org,360.249.4528,46.98435431,-123.5809623,Grays Harbor,6,19
794722.0824,618757.3866,6082,2972,100876,Central Elementary School,,34801,113,Capital Region ESD 113,14028,Hoquiam School District,2,5,2,5," Public School, Regular School",P,Public School,Elementary School,"310 Simpson Avenue, Hoquiam, Washington, 98550-0000","310 Simpson Avenue, Hoquiam, Washington, 98550-0000",Laurie  Gordon,lgordon@hoquiam.net,360.538.8230,46.980266,-123.889209,Grays Harbor,6,24
